displacement,from_city,to_city,from_state,to_state,anomaly
4.330445128,669,2188,48,48,0
0,1087,1087,53,53,0
0,1533,1533,41,41,0
0,2480,2480,31,31,0
540.7574813,40,2712,31,3,0
0.819311124,325,325,54,54,0
27.0537293,717,2757,48,48,0
0,1396,1396,12,12,0
1.32984427,48,48,20,20,0
905.5340044,1646,1646,48,48,0
160.0948854,1117,1456,48,48,0
0,1040,1040,46,46,0
0.228955523,1523,1523,7,7,0
0,1864,1864,31,31,0
0,2834,2834,7,7,0
0,2227,2227,54,54,0
0,831,831,29,29,0
0,446,446,19,19,0
0,169,169,54,54,0
389.5797229,707,1331,16,16,0
0,2644,2644,32,32,0
0,2768,2768,0,0,0
298.9235287,691,2060,35,35,0
895.2304226,937,1889,13,14,0
26.97543526,691,1159,35,35,0
0,428,428,55,55,0
258.7890175,1504,2096,31,19,0
0.114408019,2845,2845,16,16,0
3.603843338,2412,2412,31,31,0
4.908477795,923,923,37,37,0
12.669056,2271,443,42,42,0
9.426007893,2702,595,53,53,0
0,2780,2780,42,42,0
0,59,59,19,19,0
0,1336,1336,20,20,0
0,1757,1757,29,29,0
0,992,992,23,23,0
0.117949977,447,447,32,32,0
0,852,852,29,29,0
23.60648814,1078,453,48,48,0
73.50600013,4,550,32,32,0
0.158505624,1893,1893,47,47,0
142.5959103,2587,567,26,26,0
0,702,702,3,3,0
4142.099043,1166,2441,28,42,1
12.57159368,1276,1278,31,31,0
0,2214,2214,48,48,0
0,2819,2819,42,42,0
412.3092736,944,1910,9,9,0
232.7548035,628,215,46,11,0
221.2162815,271,298,25,25,0
66.22414551,1018,2268,52,52,0
0,129,129,11,11,0
0.684493389,2482,2482,38,38,0
1.859365913,550,550,32,32,0
515.2576507,2583,675,42,47,0
0,1442,1442,6,6,0
276.6336864,1278,450,31,31,0
1262.214681,1754,1754,46,46,1
0,2029,2029,48,48,0
0,2079,2079,21,21,0
0,2648,2648,31,31,0
0,728,728,46,46,0
0,1815,1815,49,49,0
0,33,33,54,54,0
2.266986244,127,127,4,4,0
0,1850,1850,31,31,0
0,1782,1782,50,50,0
0,2346,2346,47,47,0
0,1290,1290,31,31,0
189.2320527,4,2644,32,32,0
0,2351,2351,53,53,0
0,2318,2318,32,32,0
3.41961517,2540,2540,44,44,0
2430.280382,1252,1252,31,31,1
0,910,910,29,29,0
0,194,194,47,47,0
0,1052,1052,54,54,0
31.92759342,2583,2811,42,42,0
0,571,571,31,31,0
0,411,411,54,54,0
0,1531,1531,54,54,0
0,1471,1471,49,49,0
0,1423,1423,3,3,0
5.272155264,227,227,54,54,0
132.6648423,2058,217,54,54,0
0,2727,2727,52,52,0
2.570864468,266,266,47,47,0
0,967,967,52,52,0
0,628,628,46,46,0
25.59732113,802,418,46,16,0
0,1081,1081,8,8,0
2.49584094,2105,2105,31,31,0
61.62144285,1552,585,16,46,0
0,1194,1194,46,46,0
0,2638,2638,0,0,0
24.53832014,1528,2457,38,38,0
7.152336667,1532,2402,54,54,0
0,2410,2410,50,50,0
0.172441656,2268,2268,52,52,0
723.5056982,2285,2285,20,20,0
0,1169,1169,52,52,0
0,1122,1122,32,32,0
0.946589152,317,317,43,43,0
0,1993,1993,13,13,0
0,1011,1011,16,16,0
0,1561,1561,32,32,0
0,1588,1588,23,23,0
0,1684,1684,32,32,0
1.443469658,1018,1018,52,52,0
0,2512,2512,42,42,0
0,2644,2644,32,32,0
0,2568,2568,46,46,0
0,2811,2811,42,42,0
0,2301,2301,47,47,0
0,1893,1893,47,47,0
10.20638854,7,2642,31,31,0
2438.606786,1722,2709,48,31,1
196.0280375,983,2826,50,30,0
2.119805988,508,508,41,41,0
576.5614552,2272,736,42,18,0
0.521542387,4,4,32,32,0
0,2822,2822,50,50,0
0,85,85,36,36,0
0,266,266,14,14,0
0.054665091,479,479,49,49,0
998.9890059,775,58,47,47,0
0,1993,1993,13,13,0
2327.687308,316,1352,20,20,1
1284.07575,2235,559,38,17,1
275.5706661,2644,2085,32,32,0
0,923,923,37,37,0
4578.688293,1440,2290,28,47,1
129.1809673,910,1327,29,29,0
0,1252,1252,31,31,0
11.05968412,359,474,31,31,0
24.85091161,2398,932,48,48,0
2320.072267,739,1278,19,31,1
0.353917718,2447,2447,53,53,0
4.440422352,4,4,32,32,0
10.48366079,148,1327,29,29,0
0,2180,2180,15,15,0
0,218,218,1,1,0
0,2085,2085,32,32,0
0,1635,1635,14,14,0
0,2693,2693,19,19,0
0,1047,1047,43,43,0
0,1278,1278,31,31,0
609.3408584,2489,2741,53,48,0
0,1319,1319,25,25,0
7.6372865,717,1722,48,48,0
0,557,557,46,46,0
0,2266,2266,45,45,0
1.319761656,910,910,29,29,0
0,148,148,29,29,0
0,2811,2811,42,42,0
0,1278,1278,31,31,0
0,879,879,29,29,0
465.6241848,1865,2693,9,19,0
0,280,280,31,31,0
253.2091597,868,2694,23,50,0
0,1104,1104,48,48,0
325.2419388,2456,678,35,19,0
0,1278,1278,31,31,0
0,1152,1152,46,46,0
0.159845805,255,255,20,20,0
0,459,459,23,23,0
77.51522157,2227,1958,54,54,0
0,193,193,54,54,0
0,2031,2031,19,19,0
0,2030,2030,11,11,0
0,2811,2811,42,42,0
0,1278,1278,31,31,0
221.6971086,2258,755,48,39,0
8.799967157,1461,212,32,32,0
0,2660,2660,11,11,0
0,563,563,40,40,0
0,586,586,47,47,0
0,710,710,20,20,0
0,1910,1910,20,20,0
0,1098,1098,50,50,0
439.4977904,37,207,49,18,0
0,379,379,33,33,0
0,256,256,50,50,0
0,2787,2787,53,53,0
2691.866028,370,2749,7,13,1
0,2712,2712,3,3,0
39.90642635,678,2190,19,19,0
0,2654,2654,29,29,0
192.8681319,2746,797,11,46,0
2.247570552,2712,2712,3,3,0
0,2811,2811,42,42,0
879.9593351,37,2644,49,32,0
20.87975168,1189,1520,53,53,0
0,1526,1526,43,43,0
43.53995037,1815,1367,9,9,0
1764.644153,4,1481,32,7,1
0,1278,1278,31,31,0
0,702,702,3,3,0
0,18,18,46,46,0
0,1026,1026,2,2,0
0,898,898,13,13,0
1.954679216,898,898,13,13,0
0,966,966,37,37,0
76.95043251,717,1194,48,46,0
0,372,372,35,35,0
4.215648819,2644,1003,32,32,0
15.47847015,849,1126,32,32,0
100.3601452,1892,2224,38,33,0
0,563,563,40,40,0
11.99236639,2853,227,54,54,0
0,828,828,32,32,0
0,916,916,32,32,0
0,2154,2154,48,48,0
6.186927313,391,1278,31,31,0
982.3807194,2816,884,50,50,0
0,2475,2475,42,42,0
0,1718,1718,20,20,0
0,1101,1101,31,31,0
335.0736619,37,747,49,35,0
0,408,408,31,31,0
0,2405,2405,32,32,0
2.864450111,1170,2599,54,54,0
983.8858367,2638,1627,0,50,0
0,2822,2822,50,50,0
0,218,218,1,1,0
0,797,797,46,46,0
0.0568236,2339,2339,16,16,0
0,100,100,25,25,0
25.84703848,1495,2641,32,32,0
13.68326546,849,1278,31,31,0
0,2788,2788,45,45,0
88.88776035,1373,1840,27,6,0
28.79091984,1087,1745,53,53,0
0,910,910,29,29,0
0,1694,1694,46,46,0
0,1778,1778,20,20,0
0,1778,1778,20,20,0
0,1778,1778,20,20,0
0,1778,1778,20,20,0
0,1778,1778,20,20,0
0,1778,1778,20,20,0
2594.950781,582,582,31,31,1
0,595,595,42,42,0
0,1401,1401,53,53,0
2.114707596,1005,1005,54,54,0
1.571143608,2604,2604,54,54,0
499.0779097,451,873,47,47,0
1648.427225,2746,2644,11,32,1
0,37,37,49,49,0
2101.743542,2079,298,21,25,1
9846.924418,2678,48,20,20,1
0,1416,1416,29,29,0
0.437089635,84,84,42,42,0
3.828431225,2063,1347,31,31,0
0,1856,1856,47,47,0
0,1325,1325,14,14,0
36.72603058,4,2405,32,32,0
0,1864,1864,11,11,0
895.4796965,1772,1169,53,52,0
1.271798038,1313,1313,54,54,0
0,1278,1278,31,31,0
0,1138,1138,52,52,0
1.333938976,137,137,48,48,0
1.091971552,2083,2083,32,32,0
0,1979,1979,19,19,0
0,2218,2218,55,55,0
0,550,550,32,32,0
308.5469845,804,2632,20,18,0
1016.231744,1892,1892,50,50,0
0,2634,2634,38,38,0
0,1186,1186,32,32,0
6.195574159,2052,2052,41,41,0
0,923,923,37,37,0
0,2607,2607,32,32,0
0.316954453,762,762,18,18,0
0,548,548,36,36,0
17.21238003,2031,758,19,19,0
10.96179757,1924,2463,2,2,0
10.35567245,169,1296,54,54,0
0,1562,1562,42,42,0
0,379,379,33,33,0
0,923,923,37,37,0
0.3139167,755,755,39,39,0
0,1461,1461,47,47,0
2.527240524,2502,2502,32,32,0
569.616183,2763,2563,41,52,0
0,2555,2555,31,31,0
932.2292194,2293,2293,36,36,0
0,1788,1788,43,43,0
5.13147433,1984,1984,31,31,0
0.101652969,512,512,45,45,0
0,978,978,54,54,0
24.16075183,436,2066,48,48,0
2.40536803,2056,2056,16,16,0
0,2727,2727,52,52,0
0,2604,2604,54,54,0
0,1722,1722,48,48,0
2.02474052,1211,1296,54,54,0
3.103277276,1278,849,31,31,0
1162.098655,1443,1443,16,16,0
0,1769,1769,1,1,0
17.93121202,555,1401,53,53,0
0,1396,1396,12,12,0
0,1367,1367,9,9,0
0,993,993,42,42,0
0,1964,1964,9,9,0
19.30292533,2644,2590,32,32,0
0,1640,1640,52,52,0
2432.332613,1736,1736,23,23,1
1899.940599,1865,1241,9,49,1
2.878388268,2174,2174,31,31,0
10.45727926,1893,1893,47,47,0
0,1739,1739,31,31,0
0,723,723,31,31,0
0,1173,1173,53,53,0
2463.763217,377,377,31,31,1
0,67,67,15,15,0
0.534723324,501,501,42,42,0
0,630,630,47,47,0
2.494723881,37,37,49,49,0
0,1169,1169,53,53,0
0,1260,1260,53,53,0
0,1994,1994,53,53,0
0,2579,2579,41,41,0
486.7329171,2690,233,7,7,0
0,2274,2274,54,54,0
9.075119467,1893,1893,47,47,0
0,509,509,52,52,0
0,728,728,46,46,0
0,1300,1300,32,32,0
1107.34183,691,419,45,43,0
0,1278,1278,31,31,0
0,404,404,31,31,0
0,2468,2468,5,5,0
653.054678,2027,1889,52,14,0
2599.305826,1299,1796,31,7,1
0,1979,1979,19,19,0
0,2083,2083,32,32,0
54.25357266,1268,1363,23,53,0
0,2687,2687,28,28,0
878.4373181,1194,1221,46,36,0
26.89174729,1540,2268,47,47,0
0,1958,1958,54,54,0
0,550,550,32,32,0
337.4973277,1413,342,31,31,0
525.5525232,2147,2147,5,5,0
1260.781562,508,1221,41,36,1
0,1537,1537,32,32,0
3995.861044,2292,1844,2,2,1
0,264,264,31,31,0
45.00956252,1424,2273,19,19,0
4.378231108,1627,1627,50,50,0
0,343,343,41,41,0
44.47984024,1660,1374,31,31,0
0.575193051,1278,1278,31,31,0
45.52373778,2660,1610,48,48,0
0,2031,2031,19,19,0
0,340,340,25,25,0
0,1396,1396,12,12,0
0,1337,1337,31,31,0
3.618110254,2296,1984,31,31,0
1527.155127,2540,1087,44,53,1
0,533,533,18,18,0
1.751956153,1640,1640,21,21,0
1.804515467,2079,2079,21,21,0
0,2811,2811,42,42,0
5.394002578,2096,1273,19,19,0
0,1523,1523,7,7,0
0,298,298,25,25,0
27.19433719,2510,508,41,41,0
0,2420,2420,49,49,0
15.64562707,2809,1893,47,47,0
0,717,717,48,48,0
3.368026891,1087,1087,53,53,0
0,1449,1449,45,45,0
41.35030943,1660,1024,31,31,0
0,620,620,42,42,0
0,804,804,20,20,0
1062.193276,543,1920,3,15,0
0,1051,1051,18,18,0
871.2877186,898,782,13,52,0
0,2274,2274,54,54,0
0,400,400,29,29,0
26.16734035,2063,2105,31,31,0
10.53565424,1733,2105,31,31,0
0,717,717,48,48,0
37.13313949,322,2811,42,42,0
0,17,17,31,31,0
0,120,120,48,48,0
22.5931653,202,2432,37,37,0
0,1734,1734,31,31,0
0,2031,2031,19,19,0
49.02264082,2685,726,11,11,0
74.29111162,1252,2105,31,31,0
371.1506496,826,2105,31,31,0
32.19249602,2665,1061,19,46,0
2.505598932,1129,610,31,31,0
320.7170827,1416,1411,29,29,0
0.849936017,902,902,3,3,0
0,1398,1398,31,31,0
0,1444,1444,0,0,0
0,2688,2688,31,31,0
0,647,647,38,38,0
10.36835507,1152,216,46,46,0
0,2806,2806,31,31,0
42.4469222,1391,1391,32,32,0
0,218,218,1,1,0
0.593327191,1112,1112,49,49,0
6.450635886,2779,2779,38,38,0
0,2105,2105,31,31,0
0,1172,1172,54,54,0
0,923,923,37,37,0
9.050307081,1773,1773,29,29,0
17.62954061,1195,37,49,49,0
959.7347077,1033,1172,46,54,0
0,1754,1754,46,46,0
0,2399,2399,54,54,0
0,923,923,37,37,0
0,2712,2712,3,3,0
0,2154,2154,31,31,0
0,1003,1003,32,32,0
1027.600723,980,372,32,35,0
0,1656,1656,48,48,0
0,148,148,29,29,0
1.537060432,2459,2459,54,54,0
0,508,508,41,41,0
14.44828088,2105,2622,31,31,0
0,391,391,31,31,0
0,1018,1018,52,52,0
0.223332275,1284,1284,29,29,0
416.0309776,728,872,46,1,0
2309.51729,250,250,31,31,1
0,70,70,11,11,0
12.87077505,2274,1958,54,54,0
62.78908168,1911,147,50,50,0
0,1169,1169,52,52,0
0,2604,2604,54,54,0
0,2271,2271,42,42,0
2.855430293,1081,1678,8,8,0
2000.295753,628,508,46,41,1
0,2811,2811,42,42,0
0,1214,1214,5,5,0
0,1081,1081,8,8,0
0,1722,1722,48,48,0
5.505911376,1051,1051,18,18,0
3.655858276,717,1722,48,48,0
949.0484143,2845,556,53,14,0
0,717,717,48,48,0
0,982,982,23,23,0
25.29469998,1278,331,31,31,0
547.3514492,561,1274,20,20,0
0,1316,1316,49,49,0
11.37861136,1282,1609,48,48,0
0,108,108,31,31,0
0.310931286,469,469,47,47,0
58.52177888,1728,2159,37,37,0
0,523,523,31,31,0
0,1252,1252,31,31,0
87.49660899,1288,1928,13,53,0
0,2039,2039,7,7,0
4.287622788,1481,1481,7,7,0
2330.710135,1194,983,46,31,1
0,1317,1317,47,47,0
9.625937329,110,1729,29,29,0
0,2135,2135,11,11,0
17.96218764,2502,2230,32,32,0
0,1806,1806,46,46,0
963.2159845,603,484,26,53,0
0,692,692,25,25,0
46.8715149,723,108,31,31,0
966.6611646,1773,550,29,32,0
1.437426771,797,797,38,38,0
1786.886632,4,1762,32,6,1
0,1778,1778,20,20,0
374.5495347,910,675,29,47,0
0,2293,2293,36,36,0
1025.734548,717,2012,48,54,0
0,2448,2448,36,36,0
14.23164835,227,261,54,54,0
0,550,550,32,32,0
0,465,465,50,50,0
5.845553598,655,655,15,15,0
111.4517745,1999,228,54,54,0
1197.244092,2527,2150,48,48,0
1680.168901,2631,1186,3,32,1
286.7635776,755,379,39,48,0
5.394002578,2096,1273,19,19,0
0.481726602,1820,2666,31,31,0
279.7424587,2259,57,42,42,0
0,2806,2806,31,31,0
0,298,298,25,25,0
2.721706513,1194,1564,46,16,0
11.53901361,405,193,54,54,0
27.01245396,562,550,32,32,0
87.51186315,1367,2438,9,29,0
0,954,954,31,31,0
29.36204711,1532,2164,54,54,0
1.819486368,550,550,32,32,0
786.5695321,902,1406,3,12,0
0,1829,1829,54,54,0
0,2713,2713,16,16,0
0,2196,2196,31,31,0
0,638,638,14,14,0
476.1009469,2626,2811,42,42,0
838.9469649,1495,2052,32,41,0
503.1645473,542,872,31,1,0
1182.861923,1004,1245,33,45,0
0,1799,1799,18,18,0
54.18817352,469,53,7,7,0
16.03432689,2644,2644,32,32,0
0,2052,2052,41,41,0
58.61865551,2555,2105,31,31,0
4.95475635,474,632,25,25,0
0,2644,2644,32,32,0
0,509,509,52,52,0
0,813,813,48,48,0
0,1775,1775,0,0,0
679.6489738,447,838,32,36,0
592.7789991,1194,327,46,49,0
0,923,923,37,37,0
0,1840,1840,29,29,0
57.02148925,171,563,9,9,0
58.29448815,1865,1367,9,9,0
12.34051589,4,4,32,32,0
0,1278,1278,31,31,0
0,923,923,37,37,0
0,757,757,31,31,0
0,923,923,37,37,0
841.8126048,215,1326,13,13,0
0,772,772,17,17,0
1050.953817,2160,310,48,48,0
1545.418451,1268,568,23,31,1
0,2599,2599,54,54,0
0,86,86,38,38,0
837.8293662,2686,2061,41,1,0
0,443,443,42,42,0
1.993938343,940,2745,48,48,0
0.786465488,1112,1112,49,49,0
235.9538629,54,1312,48,48,0
47.38948987,1669,1407,25,25,0
193.6332692,2638,1696,0,0,0
0,210,210,53,53,0
571.9477653,140,1505,46,19,0
0,2655,2655,16,16,0
85.90180023,1479,2257,11,27,0
0,27,27,32,32,0
1.661619497,1278,1278,31,31,0
2996.647342,348,715,28,8,1
0,1750,1750,18,18,0
7.040465676,910,1936,29,29,0
807.5088231,691,2250,45,38,0
0.223332275,1284,1284,29,29,0
1.484811626,137,137,48,48,0
0,2778,2778,9,9,0
0,2136,2136,36,36,0
0,1252,1252,31,31,0
0,881,881,54,54,0
0.107655089,978,2227,54,54,0
222.4812887,1722,314,48,7,0
0,2480,2480,31,31,0
0,1200,1200,13,13,0
0,1481,1481,7,7,0
0,1278,1278,31,31,0
0,645,645,3,3,0
0,2072,2072,13,13,0
0,1221,1221,36,36,0
3.696910214,1481,2266,7,7,0
20.18330569,1875,2717,47,47,0
0,1278,1278,31,31,0
2673.683119,1762,1762,6,6,1
0,228,228,54,54,0
0,2117,2117,7,7,0
11.46131305,827,1413,31,31,0
7.639748325,249,1005,54,54,0
3.266122891,1172,1172,54,54,0
0,2268,2268,52,52,0
48.11238158,1572,1410,14,35,0
30.45754801,413,1634,16,16,0
0,293,293,36,36,0
0,293,293,36,36,0
0,2240,2240,25,25,0
2.867936245,582,582,31,31,0
0,1697,1697,25,25,0
1.112432739,579,579,8,8,0
1.42622543,1194,1194,46,46,0
0,892,892,45,45,0
0,249,249,54,54,0
2117.094295,1057,108,48,31,1
2.559567377,1832,1832,53,53,0
0,2217,2217,50,50,0
0,2105,2105,31,31,0
11.00207449,2527,1089,48,48,0
0,2627,2627,54,54,0
0,1893,1893,47,47,0
0,2693,2693,19,19,0
1.228535006,675,675,47,47,0
5.636417643,804,804,20,20,0
1060.434848,1005,2204,54,46,0
0,190,190,32,32,0
0,2268,2268,52,52,0
10.14818458,1461,375,32,32,0
0,2552,2552,7,7,0
0,2281,2281,2,2,0
848.9691478,1087,1481,53,7,0
0,925,925,44,44,0
997.422711,2727,298,52,25,0
0,91,91,42,42,0
53.14458223,2524,449,49,49,0
0,1471,1471,49,49,0
0,2607,2607,32,32,0
0,1386,1386,42,42,0
356.4388861,2031,1481,19,7,0
0,213,213,6,6,0
1022.130261,2510,1792,41,25,0
0,1655,1655,25,25,0
0,2468,2468,5,5,0
0,2667,2667,18,18,0
0.170727619,2067,2067,38,38,0
0,905,905,47,47,0
0,2025,2025,35,35,0
0,976,976,51,51,0
0,2532,2532,19,19,0
0,2315,2315,55,55,0
13.43410808,2618,1813,48,48,0
292.4862021,2464,2520,47,49,0
0,1070,1070,32,32,0
0.037168789,1903,1903,18,18,0
14.27083977,1722,248,48,48,0
0.819534168,2479,2479,54,54,0
0,838,838,36,36,0
2000.837465,2811,738,42,31,1
3.030266691,2430,1870,54,54,0
0.805721585,916,916,32,32,0
0.765719404,2435,2435,42,42,0
0,1278,1278,31,31,0
589.1393707,1582,187,27,27,0
0,1630,1630,38,38,0
0,1252,1252,31,31,0
0.383870521,1769,1769,1,1,0
0,1773,1773,29,29,0
0,1865,1865,9,9,0
2.528922174,1081,1081,8,8,0
3.893217773,1327,1327,29,29,0
4.536966477,218,960,1,1,0
2262.069845,1441,2480,54,31,1
0,97,97,25,25,0
0,2566,2566,31,31,0
14.69349811,1300,2644,32,32,0
0,2617,2617,29,29,0
8.90550189,4,4,32,32,0
0,227,227,54,54,0
0,48,48,20,20,0
0,1722,1722,48,48,0
41.9306819,2622,1278,31,31,0
0,1278,1278,31,31,0
0,1481,1481,7,7,0
0,1284,1284,29,29,0
0,2787,2787,36,36,0
2293.571012,2031,1252,19,31,1
0,2811,2811,42,42,0
0,2756,2756,53,53,0
0,331,331,52,52,0
4.8380029,48,2851,20,20,0
79.73250311,397,1439,31,31,0
0,1960,1960,42,42,0
0,2811,2811,42,42,0
0.237843564,1728,1728,37,37,0
77.05496849,2503,670,6,6,0
0,1640,1640,21,21,0
0,2811,2811,42,42,0
0,910,910,29,29,0
1038.992188,1005,347,54,46,0
1441.079167,2629,2629,37,37,1
4364.166209,1909,1440,5,28,1
0,1548,1548,7,7,0
0,2574,2574,54,54,0
0,1712,1712,52,52,0
3.703044688,1347,2063,31,31,0
8.990654041,2540,2540,44,44,0
0,591,591,50,50,0
1929.842345,746,632,9,25,1
0,826,826,31,31,0
0,868,868,23,23,0
27.23209322,1592,1890,53,49,0
0,1579,1579,32,32,0
0,1355,1355,31,31,0
0,1005,1005,54,54,0
6.65923159,2105,2105,31,31,0
31.98665969,427,154,13,13,0
0.695736751,1075,1075,48,48,0
3.822032076,2502,2502,32,32,0
11.46445871,1319,2446,25,25,0
0,1430,1430,13,13,0
0,1414,1414,31,31,0
463.7755538,1152,557,46,46,0
17.77846492,1124,734,46,46,0
0,1892,1892,38,38,0
0,2811,2811,42,42,0
0,1592,1592,53,53,0
506.1935808,2101,2293,25,36,0
0,2787,2787,7,7,0
0,2627,2627,54,54,0
0,1532,1532,54,54,0
58.82538108,2739,86,38,38,0
0,2811,2811,42,42,0
0,2686,2686,41,41,0
11.31280705,37,37,49,49,0
0,550,550,32,32,0
152.5190432,1169,2787,53,53,0
27.54723277,582,397,31,31,0
0,1146,1146,54,54,0
1.307380148,190,190,32,32,0
5.7341165,453,1240,48,6,0
0,2811,2811,42,42,0
535.6459997,1893,1120,47,54,0
1900.901509,1988,127,9,9,1
40.45750614,775,1709,47,47,0
0,1892,1892,50,50,0
0,923,923,37,37,0
266.4397318,1481,1564,7,16,0
0,157,157,46,46,0
0,1170,1170,54,54,0
0,675,675,47,47,0
0,2057,2057,8,8,0
663.5298062,1194,1087,46,53,0
0,1416,1416,29,29,0
0,2227,2227,54,54,0
2097.78894,94,2638,26,0,1
9.951925696,1223,2837,32,32,0
2.95377317,2039,1812,7,7,0
0,234,234,50,50,0
2.679902452,2072,2072,36,36,0
0,2811,2811,42,42,0
0,508,508,41,41,0
0,2644,2644,32,32,0
33.43032572,1091,1738,25,25,0
0,138,138,3,3,0
0,2627,2627,54,54,0
0,2281,2281,2,2,0
0,1221,1221,36,36,0
26.48656755,1112,1445,32,32,0
24.68946237,691,1131,35,45,0
0,1368,1368,52,52,0
735.9595645,1773,1481,29,7,0
936.7593217,717,735,48,13,0
46.8715149,723,108,31,31,0
0,1250,1250,34,34,0
0,37,37,49,49,0
0,2604,2604,54,54,0
4.221028114,1172,1172,54,54,0
32.46599831,2577,710,20,20,0
0,2556,2556,13,13,0
6.508807215,2728,1960,42,42,0
0.008924032,2776,2776,49,49,0
0,901,901,47,47,0
37.01224017,2105,1347,31,31,0
23.94526793,1747,2333,54,54,0
2.591515051,2480,2480,31,31,0
0,2712,2712,3,3,0
0,2818,2818,32,32,0
802.1641181,339,2845,53,53,0
0,2811,2811,42,42,0
1872.459557,32,374,32,32,1
588.1876311,209,2455,20,47,0
695.794047,1194,2034,46,13,0
1602.706283,327,2540,49,44,1
0,2763,2763,31,31,0
0,2372,2372,42,42,0
0,1466,1466,53,53,0
1.904828522,713,227,54,54,0
0,1466,1466,53,53,0
18.57578485,1194,734,46,46,0
6.358039369,336,336,13,13,0
0,2519,2519,53,53,0
1.994992765,114,114,54,54,0
0,94,94,26,26,0
0,377,377,31,31,0
21.92465512,76,48,20,20,0
0,2752,2752,3,3,0
0,1485,1485,25,25,0
0,169,169,54,54,0
1932.191717,666,339,15,25,1
0,2811,2811,42,42,0
0,2712,2712,3,3,0
267.6904068,2566,2249,38,16,0
1165.035968,2703,2770,32,32,0
1971.237297,2271,2038,42,31,1
0,1278,1278,31,31,0
0,2157,2157,46,46,0
0,2227,2227,54,54,0
895.0601921,2667,770,18,47,0
0.943556842,2031,2031,19,19,0
0.542373622,2079,2079,21,21,0
1372.651748,1142,2318,31,32,1
0,774,774,31,31,0
0,2430,2430,54,54,0
0,1640,1640,52,52,0
0,2556,2556,37,37,0
0,923,923,37,37,0
0,2822,2822,48,48,0
44.78173694,1631,571,31,31,0
0,1155,1155,31,31,0
0,2318,2318,32,32,0
0,1278,1278,31,31,0
1800.881023,525,2495,46,1,1
64.37458521,2128,1457,47,47,0
1036.029442,550,2186,32,13,0
0,228,228,54,54,0
9.310070018,1005,1005,54,54,0
74.23671429,2172,595,42,42,0
583.6360883,54,598,48,11,0
18.00335082,180,2693,19,19,0
0,31,31,16,16,0
1218.417272,2644,2540,32,44,1
5.352042498,1252,1252,31,31,0
0,1733,1733,31,31,0
594.9908305,1349,614,52,52,0
935.1918877,2527,2323,48,54,0
0,1396,1396,12,12,0
32.49847245,2692,854,13,13,0
2098.083071,1674,1640,29,31,1
1759.946543,582,508,31,41,1
0,1722,1722,48,48,0
18.09722773,1853,1321,48,48,0
6.255725208,923,923,37,37,0
0,2400,2400,54,54,0
0,1466,1466,53,53,0
0,1690,1690,37,37,0
989.6076051,2527,2311,48,54,0
42.07940107,2225,675,47,47,0
0,1414,1414,31,31,0
0,795,795,54,54,0
14.26401098,40,826,31,31,0
475.422666,1047,2268,43,52,0
629.2228951,891,1349,37,52,0
190.0306268,2566,775,38,47,0
0,614,614,52,52,0
0,1572,1572,14,14,0
0,1143,1143,23,23,0
15.82941001,2599,2227,54,54,0
21.09219202,1390,1600,42,42,0
1269.437356,804,2638,20,0,1
722.0777363,2486,703,29,54,0
118.2420379,2746,1481,11,7,0
0,1653,1653,16,16,0
0,1182,1182,37,37,0
0,1579,1579,32,32,0
200.2871498,1323,1051,18,18,0
0,923,923,37,37,0
0,1350,1350,29,29,0
0,1572,1572,14,14,0
0,550,550,32,32,0
0,1121,1121,51,51,0
0,1278,1278,31,31,0
1.66311653,169,2333,54,54,0
2292.972904,1159,1358,25,25,1
0.102314133,910,910,29,29,0
0.255844703,477,477,7,7,0
427.0456797,1081,915,8,44,0
1.537060432,2459,2459,54,54,0
2.395216235,1778,1778,20,20,0
2.02696664,396,396,50,50,0
4.064430439,2672,1662,31,31,0
21.17074584,1481,1242,7,7,0
2393.391304,1664,2663,31,31,1
0.134676996,2429,2429,49,49,0
0,2136,2136,36,36,0
0.571725982,840,840,20,20,0
790.3240078,2587,1471,26,6,0
157.9828445,963,1513,31,31,0
179.6630249,215,2808,11,46,0
0,2527,2527,48,48,0
0,1630,1630,32,32,0
778.3332309,2749,208,13,13,0
13.84019297,1958,2131,54,54,0
291.2726541,1816,1816,14,14,0
0,1082,1082,37,37,0
0,2812,2812,51,51,0
0,915,915,44,44,0
9.344084447,304,304,4,4,0
0,546,546,13,13,0
0,550,550,32,32,0
2709.40876,1211,2107,54,38,1
0,1357,1357,16,16,0
0,747,747,18,18,0
0,1867,1867,46,46,0
0,2460,2460,16,16,0
0,1018,1018,52,52,0
33.47413631,2434,2581,25,25,0
3745.688365,1440,1739,28,32,1
1.854783015,377,377,31,31,0
0,1708,1708,13,13,0
0,405,405,54,54,0
27.16657799,573,2153,9,49,0
6.256026408,755,2693,39,19,0
57.2241533,2733,2105,31,31,0
0,605,605,29,29,0
0,923,923,37,37,0
0,559,559,17,17,0
